model_id,siape,evidence_rank,item_type,item_id,label,score,payload_json,analyzed_at
semv2-efe88180e47a6fc1,1974414,1,lattes_area,ca8313b369e7670b,Medicina,0.37477232199366206,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.3847210886114737}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1974414,2,opportunity,98379754,Padronização a análise de hemócitos por citometria de fluxo em G. mellonella como ferramenta para avaliação de respostas imunológicas,0.18616708219416359,"{""word"":0.024372699876468562,""char"":0.2019259481492442,""lsa"":0.38806491259805703}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1974414,3,opportunity,98380038,Avaliação da toxicidade após a exposição ao vapor de cigarro eletrônico em Galleria mellonella,0.18569601577798672,"{""word"":0.05088250071919148,""char"":0.20100772849761395,""lsa"":0.3819845028547963}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1974414,4,lattes_project,650c920affbc6c82,"ANÁLISE DA NEUROPLASTICIDADE HIPOCAMPAL EM ANIMAIS PRÉ-TRATADOS COM GAL-1 E SGLT, APÓS STATUS EPILEPTICUS",0.14102764245427504,"{""word"":0.03733329464735529,""char"":0.1287614201783253,""lsa"":0.48609767167724466}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1974414,5,profile,1974414,olagide wagner de castro,0.1407187603388485,"{""word"":0.034701254305650256,""char"":0.18722689946158363,""lsa"":0.37549432574909464}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1756620,1,lattes_project,c03ed770be100974,Análise dos dados do Monitoramento de Praias de Alagoas ? PMP/AL,0.4034391669706665,"{""word"":0.17722899853042293,""char"":0.17511050114705914,""lsa"":0.32145310793144344}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1756620,2,publication,d813e807579da89f,Análise e interferências no sucesso reprodutivo do Sula dactylatra (atobá mascarado) nas colônias de nidificação do Brasil,0.170822469620179,"{""word"":0.04555315577302203,""char"":0.11244778915904367,""lsa"":0.5219937940140504}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1756620,3,lattes_area,f8621e3c55447e6a,Medicina Veterinária,0.1465070429004765,"{""word"":0.07671263532901876,""char"":0.11483160603036237,""lsa"":0.18824903097477483}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1756620,4,opportunity,98379769,Dinâmica espaço-temporal de aves limícolas migratórias em áreas urbanas da APA Costa dos Corais,0.07320405418017628,"{""word"":0.007622996689027498,""char"":0.1319041911800889,""lsa"":0.33102602549226995}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1756620,5,profile,1756620,marcio amorim efe,0.06966172139835419,"{""word"":0.011945217276555262,""char"":0.1409804075779377,""lsa"":0.21757299391038745}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2106371,1,opportunity,98379794,FUNDAMENTAÇÃO TEÓRICO-PEDAGÓGICA E PLANEJAMENTO DE OFICINAS DE LETRAMENTO EM SAÚDE SOBRE ALBINISMO,0.45232464268630135,"{""word"":0.07446265254950848,""char"":0.23489220022910978,""lsa"":0.5704561042485753}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2106371,2,opportunity,98379800,PRODUÇÃO CIENTÍFICA E DISSEMINAÇÃO DOS RESULTADOS DAS OFICINAS DE LETRAMENTO EM SAÚDE SOBRE ALBINISMO,0.44322918231113806,"{""word"":0.07775041672730983,""char"":0.23560095063594466,""lsa"":0.5394441476466634}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2106371,3,lattes_area,49fec9863e361e63,Medicina,0.3653263026149176,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.38472108861147364}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2106371,4,opportunity,98379796,"MOBILIZAÇÃO SOCIAL, RECRUTAMENTO E EXECUÇÃO DAS OFICINAS DE LETRAMENTO EM SAÚDE",0.356734188959332,"{""word"":0.06408465598570579,""char"":0.22415148075051936,""lsa"":0.506410380552889}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2106371,5,publication,491e58638c795e64,Actividades extracurriculares en la educación médica: una revisión sistemática de la literatura,0.2957030613040318,"{""word"":0.0336412036843955,""char"":0.13742813501157244,""lsa"":0.6750237005309258}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1556562,1,lattes_area,d1bea24a331b0d35,Medicina,0.41660702029715047,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.3847210886114737}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1556562,2,opportunity,98379994,Mapeamento e Avaliação Antigênica de Epítopos de Proteínas Estruturais do Vírus Oropouche,0.24851668554362577,"{""word"":0.03648754093438136,""char"":0.21237849155191202,""lsa"":0.4405227701879606}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1556562,3,profile,1556562,abelardo silva junior,0.15828534097966326,"{""word"":0.05330792606886198,""char"":0.1806050732923051,""lsa"":0.3526596637172202}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1556562,4,opportunity,98379819,Monitoramento sorológico da circulação do vírus Oropouche em Alagoas por meio de ELISA: subsídios para vigilância e resposta em saúde pública,0.1497729156961724,"{""word"":0.03269348018962527,""char"":0.1837347240550489,""lsa"":0.4255319786759028}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1556562,5,lattes_area,2f94a42dd0379051,Medicina Veterinária,0.1488541025225517,"{""word"":0.07671263532901876,""char"":0.11483160603036237,""lsa"":0.18824903097477452}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1714987,1,lattes_project,f4589a26f3f9d8e4,SISTEMÁTICA E EVOLUÇÃO DA HERPETOFAUNA NEOTROPICAL,0.2291150376862637,"{""word"":0.04269599078057419,""char"":0.09425991916350049,""lsa"":0.608695392180212}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1714987,2,opportunity,98380608,Audiodescrição e impressão em braille: promovendo a inclusão de pessoas com deficiência visual na Exposição Zoológica Itinerante,0.13810250932328855,"{""word"":0.03943508509470378,""char"":0.16289674865327194,""lsa"":0.41682195887043527}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1714987,3,opportunity,98380679,Som em vibração: promovendo a acessibilidade de pessoas com deficiência auditiva na Exposição Zoológica Itinerante,0.1105105766273922,"{""word"":0.014420992132026671,""char"":0.1611684645835768,""lsa"":0.4114374013977157}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1714987,4,lattes_project,d2f7bea64e8fc95b,"Girinos de Anuros da Mata Atlântica, da Amazônia, do Pantanal, do Cerrado e de Zonas de Transição: Caracterização Morfológica, Distribuição Espacial e Padrões de Diversidade",0.09651482993967951,"{""word"":0.03324581758790126,""char"":0.15139227890866666,""lsa"":0.25607709419568}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1714987,5,lattes_area,b669092aec2316c1,Saúde Coletiva,0.09387184332906982,"{""word"":0.0571498785657316,""char"":0.06876994255869213,""lsa"":0.13311963635027682}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,6605449,1,lattes_area,1411819bcce524d5,Medicina,0.31204959314630154,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.38472108861147364}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,6605449,2,opportunity,98379931,"Revisão integrativa: Seleção de estudos, agrupamento baseado em variáveis e síntese das evidências científicas.",0.30357843887094876,"{""word"":0.04033161274543495,""char"":0.20144125565707013,""lsa"":0.5791477906484568}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,6605449,3,publication,2180a382fe78c7bf,Projeto de Redução de Mortalidade Infantil de Maceió: Análise Situacional dos Serviços de Internamento Pediátrico Público e Convencionados ao Sistema Único de Saúde,0.27008487487130295,"{""word"":0.043763849328353144,""char"":0.1742728719358927,""lsa"":0.6031740299312178}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,6605449,4,opportunity,98379935,"Desenvolvimento da estratégia de busca, selecionar os artigos e leitura comparativa.",0.20607579708999585,"{""word"":0.05252572507230604,""char"":0.14387072076444526,""lsa"":0.5291015064169983}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,6605449,5,profile,6605449,claudio fernando rodrigues soriano,0.13167414528970658,"{""word"":0.042838821855406294,""char"":0.16266627299357977,""lsa"":0.37837579138422495}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2269625,1,lattes_area,d25b7d0f646f6bcd,Medicina Veterinária,0.14476947915411117,"{""word"":0.07671263532901876,""char"":0.11483160603036237,""lsa"":0.18824903097477458}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2269625,2,profile,2269625,robson guimaraes dos santos,0.10469853048155454,"{""word"":0.020664903038907084,""char"":0.17119950656469943,""lsa"":0.35471168576930845}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2269625,3,opportunity,98380628,Ecologia trófica de espécies pelágicas no Arquipélago de São Pedro e São Paulo,0.10405008783590237,"{""word"":0.012380069350790328,""char"":0.16314263910803986,""lsa"":0.3860205744526985}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2269625,4,opportunity,98380007,Microplásticos em espécies de importância comercial no Arquipélago de São Pedro e São Paulo,0.08620765749590166,"{""word"":0.004486674958427389,""char"":0.15437223663437927,""lsa"":0.33132908441474734}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2269625,5,lattes_project,15865b058935d2dc,Ciência em foco: vivência laboratorial e mostra científica,0.06453818215240635,"{""word"":0.025190032559997307,""char"":0.10080676465464393,""lsa"":0.31822906606564816}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1301285,1,lattes_project,d82419b88232013b,Apoio e Suporte à Elaboração de Revisão Sistemática e Metanálise,0.8834552042160738,"{""word"":0.21796364709544028,""char"":0.26245338535562257,""lsa"":0.6987861415941643}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1301285,2,lattes_project,3406bff48a615fb8,Curso de extensão introdutório de revisão sistemática e metanálise,0.8078392652819393,"{""word"":0.24014212984218564,""char"":0.2516158197059819,""lsa"":0.6444108007783321}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1301285,3,lattes_area,75ec1d44883be877,Medicina,0.44252304131204917,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.3847210886114738}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1301285,4,lattes_project,7876e89470af8c26,OTIMIZANDO AS BUSCAS NAS BASES DE DADOS EM SAÚDE,0.4315864420519763,"{""word"":0.22824613370012883,""char"":0.1379288000804372,""lsa"":0.4219215907625705}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1301285,5,publication,92e67097915d34a8,"ANÁLISE DOS CUSTOS DIRETOS E INDIRETOS NA SAÚDE PÚBLICA: ESTUDO SOBRE ATENDIMENTOS NO SISTEMA ÚNICO DE SAÚDE, ABSENTEÍSMO E PRESENTEÍSMO EM PACIENTES COM MIGRÂNEA",0.2624317044412778,"{""word"":0.06151942951687166,""char"":0.19257713809070823,""lsa"":0.5225305628975575}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,3882870,1,lattes_area,19afb53469e7ca80,Probabilidade e Estatística,0.3638830143984474,"{""word"":0.07456734080303622,""char"":0.23688421499030332,""lsa"":0.3679732019335034}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,3882870,2,lattes_area,bf0fadc8bdd1f181,Medicina,0.3182362556272585,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.38472108861147364}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,3882870,3,opportunity,98380103,Teatro Ambiental Interativo: Fantoches e Narrativas do Litoral ao Sertão para Educação Ambiental Infantil,0.14792220693911554,"{""word"":0.012393573554214183,""char"":0.18549142365226004,""lsa"":0.464377996445423}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,3882870,4,lattes_project,6b1b1c1ddbf91c1d,Biogeografia funcional de folhas na Amazônia: Uma abordagem temporal e espacial,0.13516365654375934,"{""word"":0.0680971346629512,""char"":0.12119100629206939,""lsa"":0.16085333416763936}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,3882870,5,lattes_project,6a67e7f348826b8e,Biogeografia funcional de folhas na Amazonia: uma abordagem temporal e espacial,0.13469540150173032,"{""word"":0.0680971346629512,""char"":0.12119100629206939,""lsa"":0.16085333416763936}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2882780,1,lattes_area,1168d8c7215e9868,Medicina,0.3386412054675229,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.38472108861147364}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2882780,2,opportunity,98380146,Integração de Dados Ecológicos e Documentais na APACC: Metodologia Replicável para Conservação,0.30811742856484203,"{""word"":0.06617464952579818,""char"":0.21442964201510042,""lsa"":0.44370749426530953}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2882780,3,lattes_project,412f9d24685c5dc6,Déficits de informação sobre biodiversidade e justiça de dados de conservação,0.21725454018963514,"{""word"":0.09910397711378924,""char"":0.17201978955280053,""lsa"":0.1639241489768424}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2882780,4,lattes_project,c18098800fb8ba64,Biogeografia funcional de folhas na Amazonia: uma abordagem temporal e espacial,0.1356357333103307,"{""word"":0.0680971346629512,""char"":0.12119100629206939,""lsa"":0.16085333416763944}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2882780,5,opportunity,98380140,Design Pedagógico para Educação Ambiental: Cartilhas e Livros Autorais para o projeto Mar à Vista!,0.09780034286612022,"{""word"":0.004805956405823631,""char"":0.15826784720345125,""lsa"":0.38355985394825}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1653324,1,opportunity,98380167,Classificação dos genótipos de HPV e estruturação da base de dados para análise epidemiológica,0.762261108739982,"{""word"":0.11682212357687541,""char"":0.28750567555231216,""lsa"":0.6947862140431246}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1653324,2,opportunity,98380169,Auxílio na análise epidemiológica preliminar e elaboração de relatórios científicos sobre os dados de DNA-HPV,0.6095968718110167,"{""word"":0.0921809246627438,""char"":0.23033058953766447,""lsa"":0.7126715385148382}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1653324,3,opportunity,98380168,Assistência técnica à coleta e organização de dados laboratoriais de DNA-HPV,0.5483008825860755,"{""word"":0.07749972461709552,""char"":0.22432620208783546,""lsa"":0.6950432487995735}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1653324,4,opportunity,98380166,"Coleta, organização e análise preliminar dos dados laboratoriais de detecção do HPV por DNA-PCR",0.49329901015746813,"{""word"":0.06637986499979821,""char"":0.2257081455487923,""lsa"":0.6552844462097857}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1653324,5,publication,faff2d05065cae94,PERFIL EPIDEMIOLÓGICO E ANATOMOPATOLÓGICO DOS PÓLIPOS INTESTINAIS DE ALAGOAS: REVISÃO SISTEMÁTICA E ESTUDO DE 10 ANOS,0.4341581579368313,"{""word"":0.07876827365588106,""char"":0.2113680495374034,""lsa"":0.6038750694113062}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2998692,1,lattes_area,94c4b3ad6914b6e8,Medicina,0.3351797337028932,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.38472108861147375}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2998692,2,profile,2998692,lucas anhezini de araujo,0.20172199317474762,"{""word"":0.040366903786139656,""char"":0.20170914460750813,""lsa"":0.3832302304693676}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2998692,3,opportunity,98380170,Avaliação neuroprotetora de fármacos reposicionados em modelos de Esclerose Lateral Amiotrófica em Drosophila melanogaster,0.18453466009600275,"{""word"":0.021883376659367026,""char"":0.2033205274992471,""lsa"":0.3821493828996054}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2998692,4,lattes_project,4d46053606e2988f,"Análise in vivo da biocompatibilidade de nanopartículas de utilização biomédica, farmacológica e industrial",0.14732230206124272,"{""word"":0.035855144173410625,""char"":0.14906279269186215,""lsa"":0.4792675694519375}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2998692,5,opportunity,98380263,Caracterização comportamental de modelos epilépticos de Drosophila melanogaster submetidos a estresse térmico,0.12097863862166094,"{""word"":0.023211244342069323,""char"":0.18073179579325405,""lsa"":0.38004257843770406}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2270384,1,publication,b3e74ed9eb03465f,Uma revisão sistemática das plantas medicinais da relação nacional de plantas medicinais de interesse para o SUS (RENISUS) com potencial ansiolítico,0.5838414860049804,"{""word"":0.087633551708105,""char"":0.2258154633912453,""lsa"":0.7038806917641355}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2270384,2,lattes_area,d3330afdb2117772,Medicina,0.35184700660491225,"{""word"":0.17446012266975075,""char"":0.20104429959571732,""lsa"":0.3847210886114737}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2270384,3,opportunity,98380294,Avaliação do risco cardiovascular em pessoas transmasculinas em processo de hormonização cruzada,0.18105651654008537,"{""word"":0.04186178710849586,""char"":0.19457445318907832,""lsa"":0.43866778615281965}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2270384,4,lattes_area,a2dcf83ba5e0a5b6,Medicina Veterinária,0.14421442864078696,"{""word"":0.07671263532901876,""char"":0.11483160603036237,""lsa"":0.18824903097477466}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,2270384,5,lattes_project,bc1b79e993be5515,Espalhe Ciência,0.10994606997678129,"{""word"":0.046566243863253344,""char"":0.14612151358900768,""lsa"":0.2175968961678545}",2026-09-04T06:34:12+00:00
semv2-efe88180e47a6fc1,1423644,1,profile,1423644,franciel batista felix,0.10272278209543843,"{""word"":0.02118405214969004,""char"":0.17590965032147032,""lsa"":0.3056233497659629}",2026-09-04T06:34:12+00:00
